Buy;760;25.04.2022 18:30:00;399,19;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Buy;1013;25.04.2022 22:00:00;402,99;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Buy;2;25.04.2022 23:30:00;404,50;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Sell;479;26.04.2022 9:00:00;400,79;400;0;01.01.0001 0:00:00;0;0;26.04.2022 9:45:00;01.01.0001 0:00:00;
Sell;480;26.04.2022 11:00:00;398,90;400,040;0;01.01.0001 0:00:00;0;0;26.04.2022 11:15:00;01.01.0001 0:00:00;
Sell;481;26.04.2022 12:45:00;398,21;398;0;01.01.0001 0:00:00;0;0;26.04.2022 13:00:00;01.01.0001 0:00:00;
Sell;482;26.04.2022 13:15:00;396,72;397;0;01.01.0001 0:00:00;0;0;26.04.2022 13:30:00;01.01.0001 0:00:00;
Sell;483;26.04.2022 13:45:00;395,48;392;0;01.01.0001 0:00:00;0;0;26.04.2022 14:30:00;01.01.0001 0:00:00;
Sell;484;26.04.2022 14:45:00;391,16;391,800;0;01.01.0001 0:00:00;0;0;26.04.2022 15:15:00;01.01.0001 0:00:00;
Sell;485;26.04.2022 15:30:00;389,33;390;0;01.01.0001 0:00:00;0;0;26.04.2022 15:45:00;01.01.0001 0:00:00;
Sell;486;26.04.2022 16:00:00;387,37;389,910;0;01.01.0001 0:00:00;0;0;26.04.2022 16:15:00;01.01.0001 0:00:00;
Sell;487;26.04.2022 19:15:00;386,50;386,270;0;01.01.0001 0:00:00;0;0;26.04.2022 19:45:00;01.01.0001 0:00:00;
Sell;488;26.04.2022 20:00:00;382,85;384;0;01.01.0001 0:00:00;0;0;26.04.2022 20:15:00;01.01.0001 0:00:00;
Sell;489;26.04.2022 23:15:00;383,40;382;0;01.01.0001 0:00:00;0;0;26.04.2022 23:30:00;01.01.0001 0:00:00;
Buy;490;27.04.2022 2:00:00;388,19;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Buy;165;27.04.2022 7:45:00;393,65;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Buy;1;27.04.2022 13:45:00;392,98;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Buy;7713;27.04.2022 23:30:00;391,22;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Sell;50;28.04.2022 5:15:00;389,21;389;0;01.01.0001 0:00:00;0;0;28.04.2022 5:45:00;01.01.0001 0:00:00;
Buy;52;28.04.2022 7:00:00;390,79;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Buy;7429;28.04.2022 18:00:00;407,11;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Sell;138;30.04.2022 12:45:00;396,37;395;0;01.01.0001 0:00:00;0;0;30.04.2022 13:45:00;01.01.0001 0:00:00;
Sell;139;30.04.2022 14:00:00;393,55;394;0;01.01.0001 0:00:00;0;0;30.04.2022 14:15:00;01.01.0001 0:00:00;
Sell;140;30.04.2022 14:45:00;391,39;392;0;01.01.0001 0:00:00;0;0;30.04.2022 15:00:00;01.01.0001 0:00:00;
Sell;141;30.04.2022 17:30:00;390,05;391;0;01.01.0001 0:00:00;0;0;30.04.2022 17:45:00;01.01.0001 0:00:00;
Sell;142;30.04.2022 18:30:00;388,70;390;0;01.01.0001 0:00:00;0;0;30.04.2022 19:00:00;01.01.0001 0:00:00;
Sell;143;30.04.2022 22:00:00;388,43;387;0;01.01.0001 0:00:00;0;0;30.04.2022 22:15:00;01.01.0001 0:00:00;
Sell;144;30.04.2022 22:45:00;385,46;386;0;01.01.0001 0:00:00;0;0;30.04.2022 23:00:00;01.01.0001 0:00:00;
Sell;145;30.04.2022 23:45:00;376,09;378;0;01.01.0001 0:00:00;0;0;01.05.2022 0:00:00;01.01.0001 0:00:00;
Sell;146;01.05.2022 0:30:00;375,73;379,720;0;01.01.0001 0:00:00;0;0;01.05.2022 0:45:00;01.01.0001 0:00:00;
Sell;147;01.05.2022 1:30:00;375,70;380,610;0;01.01.0001 0:00:00;0;0;01.05.2022 1:45:00;01.01.0001 0:00:00;
Buy;148;01.05.2022 5:30:00;385,41;325,31;0;01.01.0001 0:00:00;0;0;09.05.2022 14:30:00;01.01.0001 0:00:00;
Buy;25;01.05.2022 15:30:00;388,12;325,31;0;01.01.0001 0:00:00;0;0;09.05.2022 14:30:00;01.01.0001 0:00:00;
Buy;23;02.05.2022 23:15:00;390,57;325,31;0;01.01.0001 0:00:00;0;0;09.05.2022 14:30:00;01.01.0001 0:00:00;
Buy;124;03.05.2022 1:30:00;390,61;325,31;0;01.01.0001 0:00:00;0;0;09.05.2022 14:30:00;01.01.0001 0:00:00;
Buy;9;06.05.2022 4:00:00;378,56;293,63;0;01.01.0001 0:00:00;0;0;10.05.2022 0:00:00;01.01.0001 0:00:00;
Buy;7;06.05.2022 6:00:00;378,66;293,63;0;01.01.0001 0:00:00;0;0;10.05.2022 0:00:00;01.01.0001 0:00:00;
Sell;150;07.06.2022 5:00:00;280,17;278;0;01.01.0001 0:00:00;0;0;07.06.2022 5:30:00;01.01.0001 0:00:00;
Sell;2262;07.06.2022 9:30:00;282,00;282;0;01.01.0001 0:00:00;0;0;07.06.2022 10:30:00;01.01.0001 0:00:00;
Sell;3186;07.06.2022 11:00:00;280,62;275;0;01.01.0001 0:00:00;0;0;07.06.2022 11:30:00;01.01.0001 0:00:00;
Buy;29;04.06.2022 8:15:00;298,99;238,30;42720;09.06.2022 11:45:12;291,230;238,34146341463414634146341463;13.06.2022 2:45:00;13.06.2022 2:52:52;
Sell;15102;13.06.2022 3:00:00;236,49;237;0;01.01.0001 0:00:00;0;0;13.06.2022 3:15:00;01.01.0001 0:00:00;
Sell;15720;13.06.2022 6:00:00;237,19;239;0;01.01.0001 0:00:00;0;0;13.06.2022 6:15:00;01.01.0001 0:00:00;
Sell;15865;13.06.2022 6:45:00;235,80;239;0;01.01.0001 0:00:00;0;0;13.06.2022 7:00:00;01.01.0001 0:00:00;
Sell;15989;13.06.2022 7:30:00;235,50;232;0;01.01.0001 0:00:00;0;0;13.06.2022 8:30:00;01.01.0001 0:00:00;
Sell;16293;13.06.2022 8:45:00;227,50;226;0;01.01.0001 0:00:00;0;0;13.06.2022 9:00:00;01.01.0001 0:00:00;
Sell;16825;13.06.2022 11:15:00;218,59;221;0;01.01.0001 0:00:00;0;0;13.06.2022 11:45:00;01.01.0001 0:00:00;
Sell;17553;13.06.2022 14:30:00;219,01;217;0;01.01.0001 0:00:00;0;0;13.06.2022 15:00:00;01.01.0001 0:00:00;
Buy;18857;13.06.2022 20:15:00;229,00;0;0;01.01.0001 0:00:00;0;0;01.01.0001 0:00:00;01.01.0001 0:00:00;
Sell;19484;13.06.2022 2:45:00;238,42;239;46928;13.06.2022 3:00:04;236,450;237,0246;13.06.2022 3:00:00;13.06.2022 3:15:02;
